rawDemand_MW,rawIrradiance_Wm_2,raPV_power_mw,rawPanel_temp_C,dateTimeUTC,dateTimeLocal,year,monthName,dayOfWeek,hourNumber,settlementPeriod,timeofDayLocal,bankHoliday,workingDay
1.82,0,0,8.33,2018-04-18 23:30:00.0000000,2018-04-19 00:30:00.0000000,2018,Apr,Thu,0,22704,2021-01-31 00:30:00.0000000,NOT HOLIDAY,WD
1.92,0,0,6.89,2018-04-19 00:00:00.0000000,2018-04-19 01:00:00.0000000,2018,Apr,Thu,0,22705,2021-01-31 01:00:00.0000000,NOT HOLIDAY,WD
1.85,0,0,6.6,2018-04-19 00:30:00.0000000,2018-04-19 01:30:00.0000000,2018,Apr,Thu,0,22706,2021-01-31 01:30:00.0000000,NOT HOLIDAY,WD
1.76,0,0,7.93,2018-04-19 01:00:00.0000000,2018-04-19 02:00:00.0000000,2018,Apr,Thu,0,22707,2021-01-31 02:00:00.0000000,NOT HOLIDAY,WD
1.72,0,0,6.19,2018-04-19 01:30:00.0000000,2018-04-19 02:30:00.0000000,2018,Apr,Thu,0,22708,2021-01-31 02:30:00.0000000,NOT HOLIDAY,WD
1.7,0,0,7.76,2018-04-19 02:00:00.0000000,2018-04-19 03:00:00.0000000,2018,Apr,Thu,0,22709,2021-01-31 03:00:00.0000000,NOT HOLIDAY,WD
1.68,0,0,5.93,2018-04-19 02:30:00.0000000,2018-04-19 03:30:00.0000000,2018,Apr,Thu,0,22710,2021-01-31 03:30:00.0000000,NOT HOLIDAY,WD
1.63,0,0,5.67,2018-04-19 03:00:00.0000000,2018-04-19 04:00:00.0000000,2018,Apr,Thu,0,22711,2021-01-31 04:00:00.0000000,NOT HOLIDAY,WD
1.61,0,0,5.15,2018-04-19 03:30:00.0000000,2018-04-19 04:30:00.0000000,2018,Apr,Thu,0,22712,2021-01-31 04:30:00.0000000,NOT HOLIDAY,WD
1.73,0,0,5.7,2018-04-19 04:00:00.0000000,2018-04-19 05:00:00.0000000,2018,Apr,Thu,0,22713,2021-01-31 05:00:00.0000000,NOT HOLIDAY,WD
1.99,0,0,6.54,2018-04-19 04:30:00.0000000,2018-04-19 05:30:00.0000000,2018,Apr,Thu,0,22714,2021-01-31 05:30:00.0000000,NOT HOLIDAY,WD
2.26,2.98,0.01,5.67,2018-04-19 05:00:00.0000000,2018-04-19 06:00:00.0000000,2018,Apr,Thu,0,22715,2021-01-31 06:00:00.0000000,NOT HOLIDAY,WD
2.67,25.03,0.07,6.31,2018-04-19 05:30:00.0000000,2018-04-19 06:30:00.0000000,2018,Apr,Thu,0,22716,2021-01-31 06:30:00.0000000,NOT HOLIDAY,WD
3.12,77.2,0.19,6.95,2018-04-19 06:00:00.0000000,2018-04-19 07:00:00.0000000,2018,Apr,Thu,0,22717,2021-01-31 07:00:00.0000000,NOT HOLIDAY,WD
3.36,164.45,0.5,8.38,2018-04-19 06:30:00.0000000,2018-04-19 07:30:00.0000000,2018,Apr,Thu,0,22718,2021-01-31 07:30:00.0000000,NOT HOLIDAY,WD
3.22,272.22,0.97,11.1,2018-04-19 07:00:00.0000000,2018-04-19 08:00:00.0000000,2018,Apr,Thu,0,22719,2021-01-31 08:00:00.0000000,NOT HOLIDAY,WD
3.02,384.18,1.51,14.22,2018-04-19 07:30:00.0000000,2018-04-19 08:30:00.0000000,2018,Apr,Thu,0,22720,2021-01-31 08:30:00.0000000,NOT HOLIDAY,WD
2.93,495.4,2.03,20.22,2018-04-19 08:00:00.0000000,2018-04-19 09:00:00.0000000,2018,Apr,Thu,0,22721,2021-01-31 09:00:00.0000000,NOT HOLIDAY,WD
2.78,605.61,2.5,24.05,2018-04-19 08:30:00.0000000,2018-04-19 09:30:00.0000000,2018,Apr,Thu,0,22722,2021-01-31 09:30:00.0000000,NOT HOLIDAY,WD
2.69,708.03,2.9,28.84,2018-04-19 09:00:00.0000000,2018-04-19 10:00:00.0000000,2018,Apr,Thu,0,22723,2021-01-31 10:00:00.0000000,NOT HOLIDAY,WD
2.47,790.22,3.22,34.79,2018-04-19 09:30:00.0000000,2018-04-19 10:30:00.0000000,2018,Apr,Thu,0,22724,2021-01-31 10:30:00.0000000,NOT HOLIDAY,WD
2.4,853.56,3.47,37.51,2018-04-19 10:00:00.0000000,2018-04-19 11:00:00.0000000,2018,Apr,Thu,0,22725,2021-01-31 11:00:00.0000000,NOT HOLIDAY,WD
2.4,914.03,3.7,35.71,2018-04-19 10:30:00.0000000,2018-04-19 11:30:00.0000000,2018,Apr,Thu,0,22726,2021-01-31 11:30:00.0000000,NOT HOLIDAY,WD
2.35,962.4,3.78,34.69,2018-04-19 11:00:00.0000000,2018-04-19 12:00:00.0000000,2018,Apr,Thu,0,22727,2021-01-31 12:00:00.0000000,NOT HOLIDAY,WD
2.27,982.39,3.78,38.4,2018-04-19 11:30:00.0000000,2018-04-19 12:30:00.0000000,2018,Apr,Thu,0,22728,2021-01-31 12:30:00.0000000,NOT HOLIDAY,WD
2.2,991.18,3.78,40.25,2018-04-19 12:00:00.0000000,2018-04-19 13:00:00.0000000,2018,Apr,Thu,0,22729,2021-01-31 13:00:00.0000000,NOT HOLIDAY,WD
2.14,983.3,3.78,39.94,2018-04-19 12:30:00.0000000,2018-04-19 13:30:00.0000000,2018,Apr,Thu,0,22730,2021-01-31 13:30:00.0000000,NOT HOLIDAY,WD
2.1,957.14,3.78,41.05,2018-04-19 13:00:00.0000000,2018-04-19 14:00:00.0000000,2018,Apr,Thu,0,22731,2021-01-31 14:00:00.0000000,NOT HOLIDAY,WD
2.14,916.82,3.74,42.01,2018-04-19 13:30:00.0000000,2018-04-19 14:30:00.0000000,2018,Apr,Thu,0,22732,2021-01-31 14:30:00.0000000,NOT HOLIDAY,WD
2.15,858.32,3.58,40.62,2018-04-19 14:00:00.0000000,2018-04-19 15:00:00.0000000,2018,Apr,Thu,0,22733,2021-01-31 15:00:00.0000000,NOT HOLIDAY,WD
2.28,784.83,3.34,38.93,2018-04-19 14:30:00.0000000,2018-04-19 15:30:00.0000000,2018,Apr,Thu,0,22734,2021-01-31 15:30:00.0000000,NOT HOLIDAY,WD
2.54,702.08,3.06,34.26,2018-04-19 15:00:00.0000000,2018-04-19 16:00:00.0000000,2018,Apr,Thu,0,22735,2021-01-31 16:00:00.0000000,NOT HOLIDAY,WD
2.8,605.46,2.68,32.44,2018-04-19 15:30:00.0000000,2018-04-19 16:30:00.0000000,2018,Apr,Thu,0,22736,2021-01-31 16:30:00.0000000,NOT HOLIDAY,WD
3.09,500.27,2.24,29.75,2018-04-19 16:00:00.0000000,2018-04-19 17:00:00.0000000,2018,Apr,Thu,0,22737,2021-01-31 17:00:00.0000000,NOT HOLIDAY,WD
3.19,388.22,1.74,27.25,2018-04-19 16:30:00.0000000,2018-04-19 17:30:00.0000000,2018,Apr,Thu,0,22738,2021-01-31 17:30:00.0000000,NOT HOLIDAY,WD
3.27,276.05,1.21,23.55,2018-04-19 17:00:00.0000000,2018-04-19 18:00:00.0000000,2018,Apr,Thu,0,22739,2021-01-31 18:00:00.0000000,NOT HOLIDAY,WD
3.3,169.35,0.7,21.91,2018-04-19 17:30:00.0000000,2018-04-19 18:30:00.0000000,2018,Apr,Thu,0,22740,2021-01-31 18:30:00.0000000,NOT HOLIDAY,WD
3.29,83.5,0.3,18.74,2018-04-19 18:00:00.0000000,2018-04-19 19:00:00.0000000,2018,Apr,Thu,0,22741,2021-01-31 19:00:00.0000000,NOT HOLIDAY,WD
3.29,28.3,0.09,16.57,2018-04-19 18:30:00.0000000,2018-04-19 19:30:00.0000000,2018,Apr,Thu,0,22742,2021-01-31 19:30:00.0000000,NOT HOLIDAY,WD
3.34,3.39,0.01,14.43,2018-04-19 19:00:00.0000000,2018-04-19 20:00:00.0000000,2018,Apr,Thu,0,22743,2021-01-31 20:00:00.0000000,NOT HOLIDAY,WD
3.55,0,0,13.27,2018-04-19 19:30:00.0000000,2018-04-19 20:30:00.0000000,2018,Apr,Thu,0,22744,2021-01-31 20:30:00.0000000,NOT HOLIDAY,WD
3.35,0,0,12.6,2018-04-19 20:00:00.0000000,2018-04-19 21:00:00.0000000,2018,Apr,Thu,0,22745,2021-01-31 21:00:00.0000000,NOT HOLIDAY,WD
3.04,0,0,11.72,2018-04-19 20:30:00.0000000,2018-04-19 21:30:00.0000000,2018,Apr,Thu,0,22746,2021-01-31 21:30:00.0000000,NOT HOLIDAY,WD
2.7,0,0,11.21,2018-04-19 21:00:00.0000000,2018-04-19 22:00:00.0000000,2018,Apr,Thu,0,22747,2021-01-31 22:00:00.0000000,NOT HOLIDAY,WD
2.42,0,0,10.68,2018-04-19 21:30:00.0000000,2018-04-19 22:30:00.0000000,2018,Apr,Thu,0,22748,2021-01-31 22:30:00.0000000,NOT HOLIDAY,WD
2.13,0,0,10.12,2018-04-19 22:00:00.0000000,2018-04-19 23:00:00.0000000,2018,Apr,Thu,0,22749,2021-01-31 23:00:00.0000000,NOT HOLIDAY,WD
1.93,0,0,9.52,2018-04-19 22:30:00.0000000,2018-04-19 23:30:00.0000000,2018,Apr,Thu,0,22750,2021-01-31 23:30:00.0000000,NOT HOLIDAY,WD
1.83,0,0,9.38,2018-04-19 23:00:00.0000000,2018-04-20 00:00:00.0000000,2018,Apr,Fri,0,22751,2021-01-31 00:00:00.0000000,NOT HOLIDAY,WD
1.75,0,0,8.97,2018-04-19 23:30:00.0000000,2018-04-20 00:30:00.0000000,2018,Apr,Fri,0,22752,2021-01-31 00:30:00.0000000,NOT HOLIDAY,WD
1.88,0,0,8.76,2018-04-20 00:00:00.0000000,2018-04-20 01:00:00.0000000,2018,Apr,Fri,0,22753,2021-01-31 01:00:00.0000000,NOT HOLIDAY,WD
1.73,0,0,8.52,2018-04-20 00:30:00.0000000,2018-04-20 01:30:00.0000000,2018,Apr,Fri,0,22754,2021-01-31 01:30:00.0000000,NOT HOLIDAY,WD
1.65,0,0,8.62,2018-04-20 01:00:00.0000000,2018-04-20 02:00:00.0000000,2018,Apr,Fri,0,22755,2021-01-31 02:00:00.0000000,NOT HOLIDAY,WD
1.61,0,0,9.16,2018-04-20 01:30:00.0000000,2018-04-20 02:30:00.0000000,2018,Apr,Fri,0,22756,2021-01-31 02:30:00.0000000,NOT HOLIDAY,WD
1.53,0,0,8.53,2018-04-20 02:00:00.0000000,2018-04-20 03:00:00.0000000,2018,Apr,Fri,0,22757,2021-01-31 03:00:00.0000000,NOT HOLIDAY,WD
1.49,0,0,8.09,2018-04-20 02:30:00.0000000,2018-04-20 03:30:00.0000000,2018,Apr,Fri,0,22758,2021-01-31 03:30:00.0000000,NOT HOLIDAY,WD
1.51,0,0,7.81,2018-04-20 03:00:00.0000000,2018-04-20 04:00:00.0000000,2018,Apr,Fri,0,22759,2021-01-31 04:00:00.0000000,NOT HOLIDAY,WD
1.49,0,0,7.22,2018-04-20 03:30:00.0000000,2018-04-20 04:30:00.0000000,2018,Apr,Fri,0,22760,2021-01-31 04:30:00.0000000,NOT HOLIDAY,WD
1.61,0,0,7.07,2018-04-20 04:00:00.0000000,2018-04-20 05:00:00.0000000,2018,Apr,Fri,0,22761,2021-01-31 05:00:00.0000000,NOT HOLIDAY,WD
1.82,0,0,6.98,2018-04-20 04:30:00.0000000,2018-04-20 05:30:00.0000000,2018,Apr,Fri,0,22762,2021-01-31 05:30:00.0000000,NOT HOLIDAY,WD
2.16,4.53,0.01,6.82,2018-04-20 05:00:00.0000000,2018-04-20 06:00:00.0000000,2018,Apr,Fri,0,22763,2021-01-31 06:00:00.0000000,NOT HOLIDAY,WD
2.53,26.89,0.08,6.96,2018-04-20 05:30:00.0000000,2018-04-20 06:30:00.0000000,2018,Apr,Fri,0,22764,2021-01-31 06:30:00.0000000,NOT HOLIDAY,WD
2.9,82.89,0.21,7.35,2018-04-20 06:00:00.0000000,2018-04-20 07:00:00.0000000,2018,Apr,Fri,0,22765,2021-01-31 07:00:00.0000000,NOT HOLIDAY,WD
3.13,151.49,0.49,8.13,2018-04-20 06:30:00.0000000,2018-04-20 07:30:00.0000000,2018,Apr,Fri,0,22766,2021-01-31 07:30:00.0000000,NOT HOLIDAY,WD
3.09,253.42,0.92,10.11,2018-04-20 07:00:00.0000000,2018-04-20 08:00:00.0000000,2018,Apr,Fri,0,22767,2021-01-31 08:00:00.0000000,NOT HOLIDAY,WD
2.95,365.58,1.44,12.68,2018-04-20 07:30:00.0000000,2018-04-20 08:30:00.0000000,2018,Apr,Fri,0,22768,2021-01-31 08:30:00.0000000,NOT HOLIDAY,WD
2.82,474.02,1.95,17.48,2018-04-20 08:00:00.0000000,2018-04-20 09:00:00.0000000,2018,Apr,Fri,0,22769,2021-01-31 09:00:00.0000000,NOT HOLIDAY,WD
2.61,583.12,2.42,21.75,2018-04-20 08:30:00.0000000,2018-04-20 09:30:00.0000000,2018,Apr,Fri,0,22770,2021-01-31 09:30:00.0000000,NOT HOLIDAY,WD
2.5,682.49,2.83,25.97,2018-04-20 09:00:00.0000000,2018-04-20 10:00:00.0000000,2018,Apr,Fri,0,22771,2021-01-31 10:00:00.0000000,NOT HOLIDAY,WD
2.34,770.74,3.18,30.32,2018-04-20 09:30:00.0000000,2018-04-20 10:30:00.0000000,2018,Apr,Fri,0,22772,2021-01-31 10:30:00.0000000,NOT HOLIDAY,WD
2.26,841.71,3.43,34.45,2018-04-20 10:00:00.0000000,2018-04-20 11:00:00.0000000,2018,Apr,Fri,0,22773,2021-01-31 11:00:00.0000000,NOT HOLIDAY,WD
2.21,814.3,3.17,39.01,2018-04-20 10:30:00.0000000,2018-04-20 11:30:00.0000000,2018,Apr,Fri,0,22774,2021-01-31 11:30:00.0000000,NOT HOLIDAY,WD
2.15,880.09,3.39,38.31,2018-04-20 11:00:00.0000000,2018-04-20 12:00:00.0000000,2018,Apr,Fri,0,22775,2021-01-31 12:00:00.0000000,NOT HOLIDAY,WD
2.15,959.69,3.77,41.83,2018-04-20 11:30:00.0000000,2018-04-20 12:30:00.0000000,2018,Apr,Fri,0,22776,2021-01-31 12:30:00.0000000,NOT HOLIDAY,WD
2.1,968.33,3.78,42.67,2018-04-20 12:00:00.0000000,2018-04-20 13:00:00.0000000,2018,Apr,Fri,0,22777,2021-01-31 13:00:00.0000000,NOT HOLIDAY,WD
2.13,964.41,3.78,41.19,2018-04-20 12:30:00.0000000,2018-04-20 13:30:00.0000000,2018,Apr,Fri,0,22778,2021-01-31 13:30:00.0000000,NOT HOLIDAY,WD
2.02,942.53,3.77,40.17,2018-04-20 13:00:00.0000000,2018-04-20 14:00:00.0000000,2018,Apr,Fri,0,22779,2021-01-31 14:00:00.0000000,NOT HOLIDAY,WD
2.02,900.44,3.7,40.83,2018-04-20 13:30:00.0000000,2018-04-20 14:30:00.0000000,2018,Apr,Fri,0,22780,2021-01-31 14:30:00.0000000,NOT HOLIDAY,WD
2.02,840.65,3.53,38.87,2018-04-20 14:00:00.0000000,2018-04-20 15:00:00.0000000,2018,Apr,Fri,0,22781,2021-01-31 15:00:00.0000000,NOT HOLIDAY,WD
2.13,770.23,3.26,38.78,2018-04-20 14:30:00.0000000,2018-04-20 15:30:00.0000000,2018,Apr,Fri,0,22782,2021-01-31 15:30:00.0000000,NOT HOLIDAY,WD
2.33,687.19,2.94,38.99,2018-04-20 15:00:00.0000000,2018-04-20 16:00:00.0000000,2018,Apr,Fri,0,22783,2021-01-31 16:00:00.0000000,NOT HOLIDAY,WD
2.56,592.64,2.58,36.88,2018-04-20 15:30:00.0000000,2018-04-20 16:30:00.0000000,2018,Apr,Fri,0,22784,2021-01-31 16:30:00.0000000,NOT HOLIDAY,WD
2.83,488.35,2.16,32.78,2018-04-20 16:00:00.0000000,2018-04-20 17:00:00.0000000,2018,Apr,Fri,0,22785,2021-01-31 17:00:00.0000000,NOT HOLIDAY,WD
2.93,381.03,1.69,29.83,2018-04-20 16:30:00.0000000,2018-04-20 17:30:00.0000000,2018,Apr,Fri,0,22786,2021-01-31 17:30:00.0000000,NOT HOLIDAY,WD
3.04,275.6,1.19,25.23,2018-04-20 17:00:00.0000000,2018-04-20 18:00:00.0000000,2018,Apr,Fri,0,22787,2021-01-31 18:00:00.0000000,NOT HOLIDAY,WD
3.06,169.11,0.7,23.13,2018-04-20 17:30:00.0000000,2018-04-20 18:30:00.0000000,2018,Apr,Fri,0,22788,2021-01-31 18:30:00.0000000,NOT HOLIDAY,WD
3.06,80.17,0.3,20.43,2018-04-20 18:00:00.0000000,2018-04-20 19:00:00.0000000,2018,Apr,Fri,0,22789,2021-01-31 19:00:00.0000000,NOT HOLIDAY,WD
3.06,23.24,0.09,16.78,2018-04-20 18:30:00.0000000,2018-04-20 19:30:00.0000000,2018,Apr,Fri,0,22790,2021-01-31 19:30:00.0000000,NOT HOLIDAY,WD
3.06,2.05,0.01,13.84,2018-04-20 19:00:00.0000000,2018-04-20 20:00:00.0000000,2018,Apr,Fri,0,22791,2021-01-31 20:00:00.0000000,NOT HOLIDAY,WD
3.17,0,0,12.36,2018-04-20 19:30:00.0000000,2018-04-20 20:30:00.0000000,2018,Apr,Fri,0,22792,2021-01-31 20:30:00.0000000,NOT HOLIDAY,WD
3.15,0,0,11.03,2018-04-20 20:00:00.0000000,2018-04-20 21:00:00.0000000,2018,Apr,Fri,0,22793,2021-01-31 21:00:00.0000000,NOT HOLIDAY,WD
2.9,0,0,10.44,2018-04-20 20:30:00.0000000,2018-04-20 21:30:00.0000000,2018,Apr,Fri,0,22794,2021-01-31 21:30:00.0000000,NOT HOLIDAY,WD
2.73,0,0,9.82,2018-04-20 21:00:00.0000000,2018-04-20 22:00:00.0000000,2018,Apr,Fri,0,22795,2021-01-31 22:00:00.0000000,NOT HOLIDAY,WD
2.45,0,0,9.66,2018-04-20 21:30:00.0000000,2018-04-20 22:30:00.0000000,2018,Apr,Fri,0,22796,2021-01-31 22:30:00.0000000,NOT HOLIDAY,WD
2.12,0,0,8.92,2018-04-20 22:00:00.0000000,2018-04-20 23:00:00.0000000,2018,Apr,Fri,0,22797,2021-01-31 23:00:00.0000000,NOT HOLIDAY,WD
1.9,0,0,9.21,2018-04-20 22:30:00.0000000,2018-04-20 23:30:00.0000000,2018,Apr,Fri,0,22798,2021-01-31 23:30:00.0000000,NOT HOLIDAY,WD
1.8,0,0,8.8,2018-04-20 23:00:00.0000000,2018-04-21 00:00:00.0000000,2018,Apr,Sat,0,22799,2021-01-31 00:00:00.0000000,NOT HOLIDAY,NWD
1.69,0,0,8.42,2018-04-20 23:30:00.0000000,2018-04-21 00:30:00.0000000,2018,Apr,Sat,0,22800,2021-01-31 00:30:00.0000000,NOT HOLIDAY,NWD
1.79,0,0,8.25,2018-04-21 00:00:00.0000000,2018-04-21 01:00:00.0000000,2018,Apr,Sat,0,22801,2021-01-31 01:00:00.0000000,NOT HOLIDAY,NWD
1.73,0,0,7.87,2018-04-21 00:30:00.0000000,2018-04-21 01:30:00.0000000,2018,Apr,Sat,0,22802,2021-01-31 01:30:00.0000000,NOT HOLIDAY,NWD
1.65,0,0,7.71,2018-04-21 01:00:00.0000000,2018-04-21 02:00:00.0000000,2018,Apr,Sat,0,22803,2021-01-31 02:00:00.0000000,NOT HOLIDAY,NWD
1.57,0,0,7.66,2018-04-21 01:30:00.0000000,2018-04-21 02:30:00.0000000,2018,Apr,Sat,0,22804,2021-01-31 02:30:00.0000000,NOT HOLIDAY,NWD
1.48,0,0,7.08,2018-04-21 02:00:00.0000000,2018-04-21 03:00:00.0000000,2018,Apr,Sat,0,22805,2021-01-31 03:00:00.0000000,NOT HOLIDAY,NWD
1.48,0,0,6.78,2018-04-21 02:30:00.0000000,2018-04-21 03:30:00.0000000,2018,Apr,Sat,0,22806,2021-01-31 03:30:00.0000000,NOT HOLIDAY,NWD
1.49,0,0,7.08,2018-04-21 03:00:00.0000000,2018-04-21 04:00:00.0000000,2018,Apr,Sat,0,22807,2021-01-31 04:00:00.0000000,NOT HOLIDAY,NWD
1.47,0,0,7.29,2018-04-21 03:30:00.0000000,2018-04-21 04:30:00.0000000,2018,Apr,Sat,0,22808,2021-01-31 04:30:00.0000000,NOT HOLIDAY,NWD
1.52,0,0,7.08,2018-04-21 04:00:00.0000000,2018-04-21 05:00:00.0000000,2018,Apr,Sat,0,22809,2021-01-31 05:00:00.0000000,NOT HOLIDAY,NWD
1.63,0,0,8.56,2018-04-21 04:30:00.0000000,2018-04-21 05:30:00.0000000,2018,Apr,Sat,0,22810,2021-01-31 05:30:00.0000000,NOT HOLIDAY,NWD
1.81,4.87,0.01,9.15,2018-04-21 05:00:00.0000000,2018-04-21 06:00:00.0000000,2018,Apr,Sat,0,22811,2021-01-31 06:00:00.0000000,NOT HOLIDAY,NWD
1.99,27.48,0.09,9.77,2018-04-21 05:30:00.0000000,2018-04-21 06:30:00.0000000,2018,Apr,Sat,0,22812,2021-01-31 06:30:00.0000000,NOT HOLIDAY,NWD
2.3,72.35,0.22,11.32,2018-04-21 06:00:00.0000000,2018-04-21 07:00:00.0000000,2018,Apr,Sat,0,22813,2021-01-31 07:00:00.0000000,NOT HOLIDAY,NWD
2.56,118.16,0.4,13.21,2018-04-21 06:30:00.0000000,2018-04-21 07:30:00.0000000,2018,Apr,Sat,0,22814,2021-01-31 07:30:00.0000000,NOT HOLIDAY,NWD
2.84,102.61,0.41,13.84,2018-04-21 07:00:00.0000000,2018-04-21 08:00:00.0000000,2018,Apr,Sat,0,22815,2021-01-31 08:00:00.0000000,NOT HOLIDAY,NWD
3.05,115.35,0.46,14.8,2018-04-21 07:30:00.0000000,2018-04-21 08:30:00.0000000,2018,Apr,Sat,0,22816,2021-01-31 08:30:00.0000000,NOT HOLIDAY,NWD
3.13,175.69,0.77,15.54,2018-04-21 08:00:00.0000000,2018-04-21 09:00:00.0000000,2018,Apr,Sat,0,22817,2021-01-31 09:00:00.0000000,NOT HOLIDAY,NWD
3.08,162.68,0.7,16.06,2018-04-21 08:30:00.0000000,2018-04-21 09:30:00.0000000,2018,Apr,Sat,0,22818,2021-01-31 09:30:00.0000000,NOT HOLIDAY,NWD
3.08,199.03,0.89,16.48,2018-04-21 09:00:00.0000000,2018-04-21 10:00:00.0000000,2018,Apr,Sat,0,22819,2021-01-31 10:00:00.0000000,NOT HOLIDAY,NWD
2.87,335.19,1.44,20.35,2018-04-21 09:30:00.0000000,2018-04-21 10:30:00.0000000,2018,Apr,Sat,0,22820,2021-01-31 10:30:00.0000000,NOT HOLIDAY,NWD
2.57,812.33,3.32,25.78,2018-04-21 10:00:00.0000000,2018-04-21 11:00:00.0000000,2018,Apr,Sat,0,22821,2021-01-31 11:00:00.0000000,NOT HOLIDAY,NWD
2.44,877.81,3.57,30.55,2018-04-21 10:30:00.0000000,2018-04-21 11:30:00.0000000,2018,Apr,Sat,0,22822,2021-01-31 11:30:00.0000000,NOT HOLIDAY,NWD
2.38,928.78,3.71,32.95,2018-04-21 11:00:00.0000000,2018-04-21 12:00:00.0000000,2018,Apr,Sat,0,22823,2021-01-31 12:00:00.0000000,NOT HOLIDAY,NWD
2.36,842.98,2.99,33.31,2018-04-21 11:30:00.0000000,2018-04-21 12:30:00.0000000,2018,Apr,Sat,0,22824,2021-01-31 12:30:00.0000000,NOT HOLIDAY,NWD
2.34,830.55,3.01,32.19,2018-04-21 12:00:00.0000000,2018-04-21 13:00:00.0000000,2018,Apr,Sat,0,22825,2021-01-31 13:00:00.0000000,NOT HOLIDAY,NWD
2.2,970.8,3.68,37.56,2018-04-21 12:30:00.0000000,2018-04-21 13:30:00.0000000,2018,Apr,Sat,0,22826,2021-01-31 13:30:00.0000000,NOT HOLIDAY,NWD
2.06,947.71,3.76,37.74,2018-04-21 13:00:00.0000000,2018-04-21 14:00:00.0000000,2018,Apr,Sat,0,22827,2021-01-31 14:00:00.0000000,NOT HOLIDAY,NWD
2.06,890.55,3.57,36.97,2018-04-21 13:30:00.0000000,2018-04-21 14:30:00.0000000,2018,Apr,Sat,0,22828,2021-01-31 14:30:00.0000000,NOT HOLIDAY,NWD
2.15,762.85,3.09,34.55,2018-04-21 14:00:00.0000000,2018-04-21 15:00:00.0000000,2018,Apr,Sat,0,22829,2021-01-31 15:00:00.0000000,NOT HOLIDAY,NWD
2.49,508.33,2.12,33.88,2018-04-21 14:30:00.0000000,2018-04-21 15:30:00.0000000,2018,Apr,Sat,0,22830,2021-01-31 15:30:00.0000000,NOT HOLIDAY,NWD
2.89,126.84,0.6,20.84,2018-04-21 15:00:00.0000000,2018-04-21 16:00:00.0000000,2018,Apr,Sat,0,22831,2021-01-31 16:00:00.0000000,NOT HOLIDAY,NWD
2.71,551.48,2.47,20.83,2018-04-21 15:30:00.0000000,2018-04-21 16:30:00.0000000,2018,Apr,Sat,0,22832,2021-01-31 16:30:00.0000000,NOT HOLIDAY,NWD
2.98,515.97,2.28,27.67,2018-04-21 16:00:00.0000000,2018-04-21 17:00:00.0000000,2018,Apr,Sat,0,22833,2021-01-31 17:00:00.0000000,NOT HOLIDAY,NWD
3.17,315.07,1.4,24,2018-04-21 16:30:00.0000000,2018-04-21 17:30:00.0000000,2018,Apr,Sat,0,22834,2021-01-31 17:30:00.0000000,NOT HOLIDAY,NWD
3.25,177.9,0.8,21.41,2018-04-21 17:00:00.0000000,2018-04-21 18:00:00.0000000,2018,Apr,Sat,0,22835,2021-01-31 18:00:00.0000000,NOT HOLIDAY,NWD
3.19,71.9,0.31,16.98,2018-04-21 17:30:00.0000000,2018-04-21 18:30:00.0000000,2018,Apr,Sat,0,22836,2021-01-31 18:30:00.0000000,NOT HOLIDAY,NWD
3.1,82.02,0.35,16.34,2018-04-21 18:00:00.0000000,2018-04-21 19:00:00.0000000,2018,Apr,Sat,0,22837,2021-01-31 19:00:00.0000000,NOT HOLIDAY,NWD
3.04,43.36,0.17,15.45,2018-04-21 18:30:00.0000000,2018-04-21 19:30:00.0000000,2018,Apr,Sat,0,22838,2021-01-31 19:30:00.0000000,NOT HOLIDAY,NWD
2.96,9.97,0.04,13.89,2018-04-21 19:00:00.0000000,2018-04-21 20:00:00.0000000,2018,Apr,Sat,0,22839,2021-01-31 20:00:00.0000000,NOT HOLIDAY,NWD
3.06,0,0,12.5,2018-04-21 19:30:00.0000000,2018-04-21 20:30:00.0000000,2018,Apr,Sat,0,22840,2021-01-31 20:30:00.0000000,NOT HOLIDAY,NWD
2.97,0,0,11.32,2018-04-21 20:00:00.0000000,2018-04-21 21:00:00.0000000,2018,Apr,Sat,0,22841,2021-01-31 21:00:00.0000000,NOT HOLIDAY,NWD
2.79,0,0,10.52,2018-04-21 20:30:00.0000000,2018-04-21 21:30:00.0000000,2018,Apr,Sat,0,22842,2021-01-31 21:30:00.0000000,NOT HOLIDAY,NWD
2.63,0,0,10.56,2018-04-21 21:00:00.0000000,2018-04-21 22:00:00.0000000,2018,Apr,Sat,0,22843,2021-01-31 22:00:00.0000000,NOT HOLIDAY,NWD
2.38,0,0,9.73,2018-04-21 21:30:00.0000000,2018-04-21 22:30:00.0000000,2018,Apr,Sat,0,22844,2021-01-31 22:30:00.0000000,NOT HOLIDAY,NWD
2.19,0,0,9.19,2018-04-21 22:00:00.0000000,2018-04-21 23:00:00.0000000,2018,Apr,Sat,0,22845,2021-01-31 23:00:00.0000000,NOT HOLIDAY,NWD
1.97,0,0,8.62,2018-04-21 22:30:00.0000000,2018-04-21 23:30:00.0000000,2018,Apr,Sat,0,22846,2021-01-31 23:30:00.0000000,NOT HOLIDAY,NWD
1.82,0,0,8.76,2018-04-21 23:00:00.0000000,2018-04-22 00:00:00.0000000,2018,Apr,Sun,0,22847,2021-01-31 00:00:00.0000000,NOT HOLIDAY,NWD
1.74,0,0,8.4,2018-04-21 23:30:00.0000000,2018-04-22 00:30:00.0000000,2018,Apr,Sun,0,22848,2021-01-31 00:30:00.0000000,NOT HOLIDAY,NWD
